OBJECTID,Event_Date,Event_Time_approximate,Landslide_Category,Landslide_Trigger,Latitude,Longitude,Country_Name,Country_Code,Administrative_Division,ev_id,Source
8144,2018-09-21 19:57:00,,Landslide,Rain,42.862792,13.565419,Italy,IT,Ascoli Piceno,4532,e-ITALICA
8145,2018-12-22 19:59:00,,Landslide,Rain,43.168403,13.021561,Italy,IT,Macerata,4533,e-ITALICA
8146,2019-01-23 14:26:00,,Landslide,Rain,43.434321,13.092793,Italy,IT,Macerata,4534,e-ITALICA
8147,2019-01-30 13:56:00,,Landslide,Rain,42.738371,13.239361,Italy,IT,Ascoli Piceno,4535,e-ITALICA
8148,2019-04-14 14:19:00,,Landslide,Rain,43.522557,12.96228,Italy,IT,Ancona,4536,e-ITALICA
8149,2019-05-05 10:36:00,,Landslide,Rain,43.462158,13.359594,Italy,IT,Ancona,4537,e-ITALICA
8150,2019-06-05 19:16:00,,Landslide,Rain,43.209834,13.280976,Italy,IT,Macerata,4538,e-ITALICA
8151,2019-05-13 6:26:00,,Landslide,Rain,43.763548,12.384917,Italy,IT,Pesaro e Urbino,4539,e-ITALICA
8152,2019-05-13 13:13:00,,Landslide,Rain,42.837323,13.636926,Italy,IT,Ascoli Piceno,4540,e-ITALICA
8153,2019-05-14 4:32:00,,Landslide,Rain,43.445039,13.015305,Italy,IT,Ancona,4541,e-ITALICA
8154,2019-05-18 17:14:00,,Landslide,Rain,43.567127,13.450736,Italy,IT,Ancona,4542,e-ITALICA
8155,2019-05-19 13:08:00,,Landslide,Rain,43.534046,13.441421,Italy,IT,Ancona,4543,e-ITALICA
8156,2019-05-20 0:21:00,,Landslide,Rain,42.996321,13.759474,Italy,IT,Ascoli Piceno,4544,e-ITALICA
8157,2019-05-29 19:19:00,,Landslide,Rain,42.863557,13.64023,Italy,IT,Ascoli Piceno,4545,e-ITALICA
8158,2019-01-06 9:34:00,,Landslide,Rain,42.773065,13.296665,Italy,IT,Ascoli Piceno,4546,e-ITALICA
8159,2019-07-16 15:35:00,,Landslide,Rain,42.858528,13.570399,Italy,IT,Ascoli Piceno,4547,e-ITALICA
8160,2019-01-08 16:38:00,,Landslide,Rain,43.95194,12.79314,Italy,IT,Pesaro e Urbino,4548,e-ITALICA
8161,2019-08-22 20:27:00,,Landslide,Rain,42.830051,13.510954,Italy,IT,Ascoli Piceno,4549,e-ITALICA
8162,2019-08-23 12:38:00,,Landslide,Rain,42.830896,13.635683,Italy,IT,Ascoli Piceno,4550,e-ITALICA
8163,2019-02-09 14:54:00,,Landslide,Rain,43.569555,12.843943,Italy,IT,Pesaro e Urbino,4551,e-ITALICA
8164,2019-03-09 6:05:00,,Landslide,Rain,43.682777,13.170044,Italy,IT,Ancona,4552,e-ITALICA
8165,2019-09-23 11:55:00,,Landslide,Rain,43.737276,13.161121,Italy,IT,Ancona,4553,e-ITALICA
8166,2019-09-23 14:35:00,,Landslide,Rain,43.662667,12.745,Italy,IT,Pesaro e Urbino,4554,e-ITALICA
8167,2019-09-25 19:25:00,,Landslide,Rain,43.304049,13.539636,Italy,IT,Macerata,4555,e-ITALICA
8168,2019-02-10 13:55:00,,Landslide,Rain,43.339954,13.595728,Italy,IT,Macerata,4556,e-ITALICA
8169,2019-02-12 20:26:00,,Landslide,Rain,43.798574,12.437456,Italy,IT,Pesaro e Urbino,4557,e-ITALICA
8170,2020-03-31 6:55:00,,Landslide,Rain,42.863477,13.574236,Italy,IT,Ascoli Piceno,4558,e-ITALICA
8171,2020-02-05 10:51:00,,Landslide,Rain,43.180032,13.789946,Italy,IT,Fermo,4559,e-ITALICA
8172,2020-04-05 7:53:00,,Landslide,Rain,42.892874,13.542513,Italy,IT,Ascoli Piceno,4560,e-ITALICA
8173,2020-05-14 9:38:00,,Landslide,Rain,43.11057,13.77479,Italy,IT,Fermo,4561,e-ITALICA
8174,2020-06-16 18:49:00,,Landslide,Rain,43.017528,13.534401,Italy,IT,Fermo,4562,e-ITALICA
8175,2020-11-07 23:33:00,,Landslide,Rain,42.991631,13.787414,Italy,IT,Ascoli Piceno,4563,e-ITALICA
8176,2020-07-24 22:16:00,,Landslide,Rain,43.344838,13.699065,Italy,IT,Macerata,4564,e-ITALICA
8177,2020-02-08 14:50:00,,Landslide,Rain,43.29316,13.45718,Italy,IT,Macerata,4565,e-ITALICA
8178,2020-05-08 20:26:00,,Landslide,Rain,42.775006,13.308778,Italy,IT,Ascoli Piceno,4566,e-ITALICA
8179,2020-09-23 16:07:00,,Landslide,Rain,43.026434,13.773255,Italy,IT,Ascoli Piceno,4567,e-ITALICA
8180,2020-12-31 22:14:00,,Landslide,Rain,42.851945,13.607278,Italy,IT,Ascoli Piceno,4568,e-ITALICA
8181,2020-10-22 9:15:00,,Landslide,Rain,43.613366,13.523254,Italy,IT,Ancona,4569,e-ITALICA
8182,2020-12-28 17:59:00,,Landslide,Rain,43.410506,13.085998,Italy,IT,Macerata,4570,e-ITALICA
8183,2020-08-12 21:05:00,,Landslide,Rain,43.396777,12.93354,Italy,IT,Ancona,4571,e-ITALICA
8190,2000-07-09 21:59:00,,Landslide,Rain,41.76742,16.13115,Italy,IT,Foggia,4578,e-ITALICA
8191,2000-07-09 21:59:00,,Landslide,Rain,41.934517,15.935605,Italy,IT,Foggia,4579,e-ITALICA
8192,2000-08-09 21:59:00,,Landslide,Rain,41.317721,15.158812,Italy,IT,Foggia,4580,e-ITALICA
8193,2000-09-10 21:59:00,,Landslide,Rain,41.930542,15.907301,Italy,IT,Foggia,4581,e-ITALICA
8194,2002-08-23 21:59:00,,Landslide,Rain,41.715825,15.623957,Italy,IT,Foggia,4582,e-ITALICA
8195,2002-08-22 21:59:00,,Landslide,Rain,41.522036,14.980649,Italy,IT,Foggia,4583,e-ITALICA
8196,2002-08-29 21:59:00,,Landslide,Rain,41.586202,14.992185,Italy,IT,Foggia,4584,e-ITALICA
8197,2002-08-29 21:59:00,,Landslide,Rain,41.625938,14.983819,Italy,IT,Foggia,4585,e-ITALICA
8198,2002-08-31 6:00:00,,Landslide,Rain,41.787994,15.496309,Italy,IT,Foggia,4586,e-ITALICA
8199,2002-02-09 21:59:00,,Landslide,Rain,40.643691,17.935185,Italy,IT,Brindisi,4587,e-ITALICA
8200,2003-01-24 22:59:00,,Landslide,Rain,41.442072,15.138481,Italy,IT,Foggia,4588,e-ITALICA
8201,2003-01-24 9:00:00,,Landslide,Rain,41.399496,15.196771,Italy,IT,Foggia,4589,e-ITALICA
8202,2003-01-24 22:59:00,,Landslide,Rain,41.224808,15.268385,Italy,IT,Foggia,4590,e-ITALICA
8203,2003-08-27 3:00:00,,Landslide,Rain,41.084184,16.27457,Italy,IT,Barletta-Andria-Trani,4591,e-ITALICA
8204,2003-08-27 3:00:00,,Landslide,Rain,40.808185,16.345113,Italy,IT,Bari,4592,e-ITALICA
8205,2003-08-25 15:00:00,,Landslide,Rain,41.515703,15.336955,Italy,IT,Foggia,4593,e-ITALICA
8206,2003-08-09 3:00:00,,Landslide,Rain,41.187476,15.568131,Italy,IT,Foggia,4594,e-ITALICA
8207,2003-08-09 15:00:00,,Landslide,Rain,40.6891,16.96494,Italy,IT,Taranto,4595,e-ITALICA
8208,2003-08-09 21:59:00,,Landslide,Rain,40.616456,17.128835,Italy,IT,Taranto,4596,e-ITALICA
8209,2003-08-09 21:59:00,,Landslide,Rain,40.633137,17.043051,Italy,IT,Taranto,4597,e-ITALICA
8210,2003-03-11 16:00:00,,Landslide,Rain,41.217754,16.068153,Italy,IT,Barletta-Andria-Trani,4598,e-ITALICA
8211,2004-09-18 21:59:00,,Landslide,Rain,41.097142,15.47156,Italy,IT,Foggia,4599,e-ITALICA
8212,2004-09-18 21:59:00,,Landslide,Rain,41.079048,15.549302,Italy,IT,Foggia,4600,e-ITALICA
8213,2004-09-19 10:00:00,,Landslide,Rain,40.142563,17.97938,Italy,IT,Lecce,4601,e-ITALICA
8214,2004-11-13 22:59:00,,Landslide,Rain,40.09942,18.021178,Italy,IT,Lecce,4602,e-ITALICA
8215,2004-11-13 22:59:00,,Landslide,Rain,40.572652,16.759557,Italy,IT,Taranto,4603,e-ITALICA
8216,2004-11-13 22:59:00,,Landslide,Rain,40.423826,16.857074,Italy,IT,Taranto,4604,e-ITALICA
8217,2004-11-13 22:59:00,,Landslide,Rain,40.752698,16.738655,Italy,IT,Bari,4605,e-ITALICA
8218,2004-11-13 22:59:00,,Landslide,Rain,40.755532,16.713664,Italy,IT,Bari,4606,e-ITALICA
8219,2005-08-10 21:59:00,,Landslide,Rain,40.525626,16.916346,Italy,IT,Taranto,4607,e-ITALICA
8220,2005-08-10 21:59:00,,Landslide,Rain,40.530854,16.924159,Italy,IT,Taranto,4608,e-ITALICA
8221,2005-08-10 21:59:00,,Landslide,Rain,40.571173,16.86302,Italy,IT,Taranto,4609,e-ITALICA
8222,2005-10-23 21:59:00,,Landslide,Rain,40.850133,16.850601,Italy,IT,Bari,4610,e-ITALICA
8223,2005-10-23 21:59:00,,Landslide,Rain,41.07134,16.799894,Italy,IT,Bari,4611,e-ITALICA
8224,2006-02-28 11:30:00,,Landslide,Rain,40.784762,16.370549,Italy,IT,Bari,4612,e-ITALICA
8225,2006-03-04 21:59:00,,Landslide,Rain,41.61459,14.98267,Italy,IT,Foggia,4613,e-ITALICA
8226,2006-09-27 21:59:00,,Landslide,Rain,40.923649,17.107838,Italy,IT,Bari,4614,e-ITALICA
8227,2006-09-27 21:59:00,,Landslide,Rain,40.982557,17.18136,Italy,IT,Bari,4615,e-ITALICA
8228,2007-10-22 9:00:00,,Landslide,Rain,41.859339,15.835021,Italy,IT,Foggia,4616,e-ITALICA
8229,2008-07-03 9:30:00,,Landslide,Rain,41.929649,15.879977,Italy,IT,Foggia,4617,e-ITALICA
8230,2008-11-28 19:00:00,,Landslide,Rain,40.582803,16.763733,Italy,IT,Taranto,4618,e-ITALICA
8231,2008-12-17 22:59:00,,Landslide,Rain,40.728108,17.671985,Italy,IT,Brindisi,4619,e-ITALICA
8232,2009-01-14 22:59:00,,Landslide,Rain,41.695712,16.045154,Italy,IT,Foggia,4620,e-ITALICA
8233,2009-01-14 22:59:00,,Landslide,Rain,39.988097,18.351886,Italy,IT,Lecce,4621,e-ITALICA
8234,2009-01-14 22:59:00,,Landslide,Rain,39.859244,18.378521,Italy,IT,Lecce,4622,e-ITALICA
8235,2009-04-21 18:00:00,,Landslide,Rain,41.373313,15.08617,Italy,IT,Foggia,4623,e-ITALICA
8236,2009-06-20 21:59:00,,Landslide,Rain,40.77883,16.379738,Italy,IT,Bari,4624,e-ITALICA
8237,2009-04-08 17:00:00,,Landslide,Rain,41.158239,16.412726,Italy,IT,Bari,4625,e-ITALICA
8238,2009-12-09 9:00:00,,Landslide,Rain,41.699954,15.670938,Italy,IT,Foggia,4626,e-ITALICA
8239,2009-11-10 21:59:00,,Landslide,Rain,40.638787,17.516723,Italy,IT,Brindisi,4627,e-ITALICA
8240,2009-10-24 21:59:00,,Landslide,Rain,40.724225,17.022118,Italy,IT,Bari,4628,e-ITALICA
8241,2010-02-11 22:59:00,,Landslide,Rain,40.785034,16.426857,Italy,IT,Bari,4629,e-ITALICA
8242,2011-01-03 12:02:00,,Landslide,Rain,40.786077,16.321175,Italy,IT,Bari,4630,e-ITALICA
8243,2013-01-12 22:59:00,,Landslide,Rain,40.805405,16.533978,Italy,IT,Bari,4631,e-ITALICA
8244,2015-10-15 21:59:00,,Landslide,Rain,41.440383,15.133881,Italy,IT,Foggia,4632,e-ITALICA
8245,2015-10-15 21:59:00,,Landslide,Rain,41.395166,15.166869,Italy,IT,Foggia,4633,e-ITALICA
8246,2016-03-18 16:00:00,,Landslide,Rain,41.234169,15.366542,Italy,IT,Foggia,4634,e-ITALICA
8247,2013-02-12 22:59:00,,Landslide,Rain,41.225003,15.267764,Italy,IT,Foggia,4635,e-ITALICA
8248,2015-10-15 3:00:00,,Landslide,Rain,41.333471,15.183058,Italy,IT,Foggia,4636,e-ITALICA
8249,2016-09-20 3:27:00,,Landslide,Rain,41.713654,15.605847,Italy,IT,Foggia,4637,e-ITALICA
8250,2010-10-09 12:50:00,,Landslide,Rain,41.941152,15.989901,Italy,IT,Foggia,4638,e-ITALICA
8251,2010-11-09 10:32:00,,Landslide,Rain,41.94331,16.012591,Italy,IT,Foggia,4639,e-ITALICA
8252,2011-01-03 18:37:00,,Landslide,Rain,41.710084,15.65493,Italy,IT,Foggia,4640,e-ITALICA
8253,2011-04-19 9:33:00,,Landslide,Rain,41.319555,16.193235,Italy,IT,Barletta-Andria-Trani,4641,e-ITALICA
8254,2012-02-22 22:27:00,,Landslide,Rain,41.080482,15.607749,Italy,IT,Potenza,4642,e-ITALICA
8255,2013-06-27 8:21:00,,Landslide,Rain,41.840336,15.778275,Italy,IT,Foggia,4643,e-ITALICA
8256,2013-01-12 12:52:00,,Landslide,Rain,41.830809,16.124656,Italy,IT,Foggia,4644,e-ITALICA
8257,2014-04-09 9:01:00,,Landslide,Rain,41.828797,15.870705,Italy,IT,Foggia,4645,e-ITALICA
8258,2016-11-25 18:34:00,,Landslide,Rain,41.523966,14.94756,Italy,IT,Foggia,4646,e-ITALICA
8259,2016-11-28 12:31:00,,Landslide,Rain,41.524955,14.951236,Italy,IT,Foggia,4647,e-ITALICA
8260,2021-10-02 7:00:00,,Landslide,Rain,44.14087,9.87416,Italy,IT,La Spezia,4648,e-ITALICA
8261,2021-10-02 7:00:00,,Landslide,Rain,44.12992,9.88108,Italy,IT,La Spezia,4649,e-ITALICA
8262,2021-09-02 13:00:00,,Landslide,Rain,44.249893,9.510848,Italy,IT,Genova,4650,e-ITALICA
8263,2021-12-04 6:00:00,,Landslide,Rain,44.379348,9.295363,Italy,IT,Genova,4651,e-ITALICA
8264,2021-12-04 21:59:00,,Landslide,Rain,44.33837,9.21145,Italy,IT,Genova,4652,e-ITALICA
8265,2021-05-02 11:28:00,,Landslide,Rain,44.514627,9.04729,Italy,IT,Genova,4653,e-ITALICA
8266,2021-05-02 6:13:00,,Landslide,Rain,44.257526,9.493942,Italy,IT,Genova,4654,e-ITALICA
8267,2021-07-02 20:49:00,,Landslide,Rain,44.370571,8.369251,Italy,IT,Savona,4655,e-ITALICA
8268,2021-10-02 15:55:00,,Landslide,Rain,44.444187,8.855295,Italy,IT,Genova,4656,e-ITALICA
8269,2021-10-02 11:21:00,,Landslide,Rain,43.800008,7.600305,Italy,IT,Imperia,4657,e-ITALICA
8270,2021-02-14 4:29:00,,Landslide,Rain,43.801483,7.561738,Italy,IT,Imperia,4658,e-ITALICA
8271,2021-02-25 15:01:00,,Landslide,Rain,44.33506,8.534239,Italy,IT,Savona,4659,e-ITALICA
8272,2021-01-03 4:30:00,,Landslide,Rain,44.37912,8.563484,Italy,IT,Savona,4660,e-ITALICA
8273,2021-02-03 18:13:00,,Landslide,Rain,44.353352,8.56518,Italy,IT,Savona,4661,e-ITALICA
8274,2021-05-03 5:29:00,,Landslide,Rain,44.353028,9.317375,Italy,IT,Genova,4662,e-ITALICA
8275,2021-11-04 10:34:00,,Landslide,Rain,44.549555,9.03402,Italy,IT,Genova,4663,e-ITALICA
8276,2021-11-04 16:47:00,,Landslide,Rain,44.343206,9.328203,Italy,IT,Genova,4664,e-ITALICA
8277,2021-11-04 7:22:00,,Landslide,Rain,43.890593,7.985863,Italy,IT,Imperia,4665,e-ITALICA
8278,2021-11-03 3:49:00,,Landslide,Rain,43.932139,7.657498,Italy,IT,Imperia,4666,e-ITALICA
8279,2021-01-05 6:53:00,,Landslide,Rain,44.418853,9.38989,Italy,IT,Genova,4667,e-ITALICA
8280,2021-05-13 13:54:00,,Landslide,Rain,44.293535,9.675069,Italy,IT,La Spezia,4668,e-ITALICA
8281,2021-05-13 5:32:00,,Landslide,Rain,44.337836,8.420975,Italy,IT,Savona,4669,e-ITALICA
8282,2021-05-15 14:48:00,,Landslide,Rain,44.369646,9.236904,Italy,IT,Genova,4670,e-ITALICA
8283,2021-05-16 13:56:00,,Landslide,Rain,44.162898,9.793998,Italy,IT,La Spezia,4671,e-ITALICA
8284,2016-06-13 12:57:00,,Landslide,Rain,44.098871,9.740818,Italy,IT,La Spezia,4672,e-ITALICA
8285,2018-11-06 14:00:00,,Landslide,Rain,44.196837,8.424923,Italy,IT,Savona,4673,e-ITALICA
8286,2020-04-06 12:41:00,,Landslide,Rain,44.20504,8.41636,Italy,IT,Savona,4674,e-ITALICA
8287,2020-04-06 9:29:00,,Landslide,Rain,43.807779,7.594717,Italy,IT,Imperia,4675,e-ITALICA
8288,2020-07-06 8:55:00,,Landslide,Rain,44.362645,8.595939,Italy,IT,Savona,4676,e-ITALICA
8289,2020-08-06 7:58:00,,Landslide,Rain,44.498767,8.881305,Italy,IT,Genova,4677,e-ITALICA
8290,2020-07-06 23:38:00,,Landslide,Rain,44.512155,8.879501,Italy,IT,Genova,4678,e-ITALICA
8291,2020-08-06 2:30:00,,Landslide,Rain,44.447542,8.967769,Italy,IT,Genova,4679,e-ITALICA
8292,2020-11-06 10:23:00,,Landslide,Rain,43.938875,8.13303,Italy,IT,Imperia,4680,e-ITALICA
8293,2020-12-06 11:19:00,,Landslide,Rain,44.357694,8.526629,Italy,IT,Savona,4681,e-ITALICA
8294,2020-06-13 14:24:00,,Landslide,Rain,44.360607,8.211403,Italy,IT,Savona,4682,e-ITALICA
8295,2020-06-13 10:23:00,,Landslide,Rain,44.15723,8.234398,Italy,IT,Savona,4683,e-ITALICA
8296,2020-06-13 15:22:00,,Landslide,Rain,43.853321,7.728863,Italy,IT,Imperia,4684,e-ITALICA
8297,2021-09-26 21:59:00,,Landslide,Rain,44.154631,9.963365,Italy,IT,La Spezia,4685,e-ITALICA
8298,2021-09-26 17:46:00,,Landslide,Rain,44.448245,8.967912,Italy,IT,Genova,4686,e-ITALICA
8299,2021-09-26 12:00:00,,Landslide,Rain,44.495352,9.125306,Italy,IT,Genova,4687,e-ITALICA
8300,2021-09-26 11:00:00,,Landslide,Rain,44.195849,8.424956,Italy,IT,Savona,4688,e-ITALICA
8301,2021-04-10 8:18:00,,Landslide,Rain,44.335369,8.33919,Italy,IT,Savona,4689,e-ITALICA
8302,2021-04-10 9:35:00,,Landslide,Rain,44.485668,8.412565,Italy,IT,Savona,4690,e-ITALICA
8303,2021-05-10 11:57:00,,Landslide,Rain,44.211399,9.763088,Italy,IT,La Spezia,4691,e-ITALICA
8304,2021-12-10 8:33:00,,Landslide,Rain,44.333565,8.34551,Italy,IT,Savona,4692,e-ITALICA
8305,2021-04-10 9:57:00,,Landslide,Rain,44.332344,8.384801,Italy,IT,Savona,4693,e-ITALICA
8306,2021-04-10 9:02:00,,Landslide,Rain,44.305557,8.303296,Italy,IT,Savona,4694,e-ITALICA
8307,2021-04-10 8:13:00,,Landslide,Rain,44.32737,8.332204,Italy,IT,Savona,4695,e-ITALICA
8308,2021-04-10 8:51:00,,Landslide,Rain,44.344872,8.433759,Italy,IT,Savona,4696,e-ITALICA
8309,2021-04-10 12:33:00,,Landslide,Rain,44.298023,8.412212,Italy,IT,Savona,4697,e-ITALICA
8310,2021-04-10 14:00:00,,Landslide,Rain,44.603237,9.08596,Italy,IT,Genova,4698,e-ITALICA
8311,2021-04-10 21:59:00,,Landslide,Rain,44.56115,8.66958,Italy,IT,Genova,4699,e-ITALICA
8312,2021-04-10 12:30:00,,Landslide,Rain,44.56573,8.37907,Italy,IT,Alessandria,4700,e-ITALICA
8313,2021-04-10 19:30:00,,Landslide,Rain,44.28736,8.25836,Italy,IT,Savona,4701,e-ITALICA
8314,2021-04-10 12:00:00,,Landslide,Rain,44.285932,8.261292,Italy,IT,Savona,4702,e-ITALICA
8315,2021-04-10 21:59:00,,Landslide,Rain,44.41281,8.41373,Italy,IT,Savona,4703,e-ITALICA
8316,2021-04-10 21:59:00,,Landslide,Rain,44.3656,8.3259,Italy,IT,Savona,4704,e-ITALICA
8317,2021-07-10 7:20:00,,Landslide,Rain,44.43757,8.44749,Italy,IT,Savona,4705,e-ITALICA
8318,2021-07-10 21:59:00,,Landslide,Rain,44.29105,8.36279,Italy,IT,Savona,4706,e-ITALICA
8319,2021-05-11 8:00:00,,Landslide,Rain,44.529128,9.090568,Italy,IT,Genova,4707,e-ITALICA
8320,2021-12-25 22:59:00,,Landslide,Rain,44.05279,9.97988,Italy,IT,La Spezia,4708,e-ITALICA
8321,2021-12-26 16:00:00,,Landslide,Rain,44.086139,10.025518,Italy,IT,La Spezia,4709,e-ITALICA
8322,2021-12-26 16:00:00,,Landslide,Rain,44.09771,10.032483,Italy,IT,La Spezia,4710,e-ITALICA
8323,2021-12-25 18:00:00,,Landslide,Rain,44.379764,9.144285,Italy,IT,Genova,4711,e-ITALICA
8324,2021-12-25 0:50:00,,Landslide,Rain,44.387283,9.222556,Italy,IT,Genova,4712,e-ITALICA
8325,2021-12-25 6:28:00,,Landslide,Rain,44.380905,9.246485,Italy,IT,Genova,4713,e-ITALICA
8326,2021-12-26 22:59:00,,Landslide,Rain,44.382317,9.151232,Italy,IT,Genova,4714,e-ITALICA
8327,2021-12-25 15:20:00,,Landslide,Rain,44.164391,9.611859,Italy,IT,La Spezia,4715,e-ITALICA
8328,2021-06-14 4:47:00,,Landslide,Rain,44.147187,9.867677,Italy,IT,La Spezia,4716,e-ITALICA
8329,2021-07-14 21:49:00,,Landslide,Rain,44.393983,8.495223,Italy,IT,Savona,4717,e-ITALICA
8330,2021-07-24 19:41:00,,Landslide,Rain,44.418853,9.38989,Italy,IT,Genova,4718,e-ITALICA
8331,2021-07-30 8:49:00,,Landslide,Rain,44.346734,8.401908,Italy,IT,Savona,4719,e-ITALICA
8332,2021-07-31 18:45:00,,Landslide,Rain,44.453471,9.261415,Italy,IT,Genova,4720,e-ITALICA
8333,2021-11-08 18:29:00,,Landslide,Rain,44.174958,8.324847,Italy,IT,Savona,4721,e-ITALICA
8334,2021-12-08 6:46:00,,Landslide,Rain,44.203881,9.555625,Italy,IT,La Spezia,4722,e-ITALICA
8335,2021-08-23 15:43:00,,Landslide,Rain,44.298275,9.707172,Italy,IT,La Spezia,4723,e-ITALICA
8336,2021-09-16 21:06:00,,Landslide,Rain,44.25253,9.756361,Italy,IT,La Spezia,4724,e-ITALICA
8337,2021-09-17 6:27:00,,Landslide,Rain,44.110241,9.808881,Italy,IT,La Spezia,4725,e-ITALICA
8338,2021-09-19 6:56:00,,Landslide,Rain,44.194711,9.740671,Italy,IT,La Spezia,4726,e-ITALICA
8339,2021-09-23 12:41:00,,Landslide,Rain,43.886197,8.029223,Italy,IT,Imperia,4727,e-ITALICA
8340,2021-03-10 13:57:00,,Landslide,Rain,44.429099,8.919109,Italy,IT,Genova,4728,e-ITALICA
8341,2021-05-10 7:08:00,,Landslide,Rain,44.335369,8.33919,Italy,IT,Savona,4729,e-ITALICA
8342,2021-06-10 7:42:00,,Landslide,Rain,44.348792,9.34766,Italy,IT,Genova,4730,e-ITALICA
8343,2021-07-10 6:05:00,,Landslide,Rain,44.558775,8.674267,Italy,IT,Genova,4731,e-ITALICA
8344,2021-12-10 7:33:00,,Landslide,Rain,44.56036,8.668151,Italy,IT,Genova,4732,e-ITALICA
8345,2021-10-21 8:46:00,,Landslide,Rain,44.099855,9.802876,Italy,IT,La Spezia,4733,e-ITALICA
8346,2021-10-21 13:38:00,,Landslide,Rain,44.301042,9.682418,Italy,IT,La Spezia,4734,e-ITALICA
8347,2021-10-22 6:03:00,,Landslide,Rain,44.447881,8.746503,Italy,IT,Genova,4735,e-ITALICA
8348,2021-10-26 16:25:00,,Landslide,Rain,44.431057,8.820064,Italy,IT,Genova,4736,e-ITALICA
8349,2021-01-11 11:46:00,,Landslide,Rain,43.801029,7.562591,Italy,IT,Imperia,4737,e-ITALICA
8350,2021-01-11 12:23:00,,Landslide,Rain,43.830084,7.773409,Italy,IT,Imperia,4738,e-ITALICA
8351,2021-01-11 15:02:00,,Landslide,Rain,44.191379,9.623,Italy,IT,La Spezia,4739,e-ITALICA
8352,2021-03-11 9:31:00,,Landslide,Rain,44.278575,9.659405,Italy,IT,La Spezia,4740,e-ITALICA
8353,2021-03-11 22:35:00,,Landslide,Rain,44.353352,8.56518,Italy,IT,Savona,4741,e-ITALICA
8354,2021-03-11 22:48:00,,Landslide,Rain,44.425775,8.935365,Italy,IT,Genova,4742,e-ITALICA
8355,2021-09-11 7:49:00,,Landslide,Rain,44.446144,8.989599,Italy,IT,Genova,4743,e-ITALICA
8356,2021-10-11 16:10:00,,Landslide,Rain,44.406369,8.990956,Italy,IT,Genova,4744,e-ITALICA
8357,2021-11-11 14:13:00,,Landslide,Rain,44.135848,8.200059,Italy,IT,Savona,4745,e-ITALICA
8358,2021-12-11 20:04:00,,Landslide,Rain,44.419057,8.869232,Italy,IT,Genova,4746,e-ITALICA
8359,2021-11-13 12:56:00,,Landslide,Rain,44.437121,8.970545,Italy,IT,Genova,4747,e-ITALICA
8360,2021-11-13 13:55:00,,Landslide,Rain,44.443984,8.985909,Italy,IT,Genova,4748,e-ITALICA
8361,2021-11-13 15:07:00,,Landslide,Rain,44.443984,8.985909,Italy,IT,Genova,4749,e-ITALICA
8362,2021-11-13 16:11:00,,Landslide,Rain,44.447173,8.995792,Italy,IT,Genova,4750,e-ITALICA
8363,2021-11-14 20:25:00,,Landslide,Rain,44.299171,9.450204,Italy,IT,Genova,4751,e-ITALICA
8364,2021-11-15 10:20:00,,Landslide,Rain,44.173767,9.612067,Italy,IT,La Spezia,4752,e-ITALICA
8365,2021-11-15 15:08:00,,Landslide,Rain,44.331673,8.386875,Italy,IT,Savona,4753,e-ITALICA
8366,2021-11-15 16:19:00,,Landslide,Rain,44.500948,8.906333,Italy,IT,Genova,4754,e-ITALICA
8367,2021-11-27 7:39:00,,Landslide,Rain,44.396154,8.985022,Italy,IT,Genova,4755,e-ITALICA
8368,2021-09-12 16:43:00,,Landslide,Rain,44.322828,8.465171,Italy,IT,Savona,4756,e-ITALICA
8369,2021-12-20 8:49:00,,Landslide,Rain,44.332032,8.383907,Italy,IT,Savona,4757,e-ITALICA
8370,2021-12-20 15:55:00,,Landslide,Rain,44.334786,8.374392,Italy,IT,Savona,4758,e-ITALICA
8371,2021-12-25 0:14:00,,Landslide,Rain,44.415633,9.215426,Italy,IT,Genova,4759,e-ITALICA
8372,2021-12-27 20:31:00,,Landslide,Rain,44.261562,9.419401,Italy,IT,Genova,4760,e-ITALICA
8373,2021-12-27 20:40:00,,Landslide,Rain,44.316211,9.370394,Italy,IT,Genova,4761,e-ITALICA
8374,2014-04-09 3:00:00,,Landslide,Rain,41.716011,15.630895,Italy,IT,Foggia,4762,e-ITALICA
8375,2018-07-30 0:00:00,,Landslide,Monsoon,12.53698882,99.07160386,Myanmar,MM,,19448,NASA Events
8376,2018-07-30 0:00:00,,Landslide,Monsoon,12.5378186,99.0966149,Myanmar,MM,,19422,NASA Events
8377,2018-07-30 0:00:00,,Landslide,Monsoon,12.5465192,99.09546755,Myanmar,MM,,19456,NASA Events
8378,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.7715857,-45.61643619,Brazil,BR,,25436,NASA Events
8379,2023-07-09 0:00:00,,Landslide,Heavy Rain,30.94462955,77.05982073,India,IN,,27925,NASA Events
8380,2023-07-09 0:00:00,,Landslide,Heavy Rain,31.01633198,76.95190057,India,IN,,27868,NASA Events
8381,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.75773238,-45.74531817,Brazil,BR,,25580,NASA Events
8382,2023-07-09 0:00:00,,Landslide,Heavy Rain,30.97503618,76.9631064,India,IN,,27900,NASA Events
8383,2022-04-02 0:00:00,,Landslide,Rain,-23.15373303,-44.19840056,Brazil,BR,,25043,NASA Events
